Technologies,Hours,Availability
wind_we,1036,0.155874126
wind_sw,1036,0.081538462
wind_se,1036,0.070681818
wind_off,1037,0.7803
ror,1037,0.512679387
pv_ea,1037,0.0
pv_ne,1037,0.0
pv_nw,1037,0.0
pv_we,1037,0.0
pv_sw,1037,0.0
pv_se,1037,0.0
wind_ea,1037,0.1453125
wind_ne,1037,0.084193548
wind_nw,1037,0.122
wind_we,1037,0.162517483
wind_sw,1037,0.080659341
wind_se,1037,0.070909091
wind_off,1038,0.7406
ror,1038,0.512679387
pv_ea,1038,0.0
pv_ne,1038,0.0
pv_nw,1038,0.0
pv_we,1038,0.0
pv_sw,1038,0.0
pv_se,1038,0.0
wind_ea,1038,0.1553125
wind_ne,1038,0.08483871
wind_nw,1038,0.127733333
wind_we,1038,0.170629371
wind_sw,1038,0.076813187
wind_se,1038,0.070681818
wind_off,1039,0.7562
ror,1039,0.512679387
pv_ea,1039,0.0
pv_ne,1039,0.0
pv_nw,1039,0.0
pv_we,1039,0.0
pv_sw,1039,0.0
pv_se,1039,0.0
wind_ea,1039,0.166875
wind_ne,1039,0.088709677
wind_nw,1039,0.131866667
wind_we,1039,0.178111888
wind_sw,1039,0.079340659
wind_se,1039,0.074545455
wind_off,1040,0.7683
ror,1040,0.512679387
pv_ea,1040,0.0
pv_ne,1040,0.0
pv_nw,1040,0.0
pv_we,1040,0.0
pv_sw,1040,0.0
pv_se,1040,0.0
wind_ea,1040,0.1725
wind_ne,1040,0.092258065
wind_nw,1040,0.134
wind_we,1040,0.186993007
wind_sw,1040,0.084395604
wind_se,1040,0.076818182
wind_off,1041,0.757
ror,1041,0.512679387
pv_ea,1041,0.04
pv_ne,1041,0.04
pv_nw,1041,0.022
pv_we,1041,0.0175
pv_sw,1041,0.03
pv_se,1041,0.02
wind_ea,1041,0.1528125
wind_ne,1041,0.079354839
wind_nw,1041,0.123066667
wind_we,1041,0.202867133
wind_sw,1041,0.084615385
wind_se,1041,0.074318182
wind_off,1042,0.718
ror,1042,0.512679387
pv_ea,1042,0.15
pv_ne,1042,0.15
pv_nw,1042,0.084
pv_we,1042,0.0925
pv_sw,1042,0.11
pv_se,1042,0.07
wind_ea,1042,0.1321875
wind_ne,1042,0.07516129
wind_nw,1042,0.104933333
wind_we,1042,0.196363636
wind_sw,1042,0.06967033
wind_se,1042,0.062272727
wind_off,1043,0.7003
ror,1043,0.512679387
pv_ea,1043,0.25
pv_ne,1043,0.25
pv_nw,1043,0.168
pv_we,1043,0.2
pv_sw,1043,0.22
pv_se,1043,0.14
wind_ea,1043,0.12125
wind_ne,1043,0.070645161
wind_nw,1043,0.115066667
wind_we,1043,0.212727273
wind_sw,1043,0.054285714
wind_se,1043,0.050454545
wind_off,1044,0.651
ror,1044,0.512679387
pv_ea,1044,0.31
pv_ne,1044,0.31
pv_nw,1044,0.228
pv_we,1044,0.275
pv_sw,1044,0.2925
pv_se,1044,0.186666667
wind_ea,1044,0.11
wind_ne,1044,0.069677419
wind_nw,1044,0.1192
wind_we,1044,0.218391608
wind_sw,1044,0.053186813
wind_se,1044,0.045454545
wind_off,1045,0.6578
ror,1045,0.512679387
pv_ea,1045,0.34
pv_ne,1045,0.34
pv_nw,1045,0.266
pv_we,1045,0.3125
pv_sw,1045,0.335
pv_se,1045,0.216666667
wind_ea,1045,0.1009375
wind_ne,1045,0.068064516
wind_nw,1045,0.126533333
wind_we,1045,0.226783217
wind_sw,1045,0.051868132
wind_se,1045,0.041818182
wind_off,1046,0.625
ror,1046,0.512679387
pv_ea,1046,0.33
pv_ne,1046,0.33
pv_nw,1046,0.266
pv_we,1046,0.3225
pv_sw,1046,0.335
pv_se,1046,0.223333333
wind_ea,1046,0.0953125
wind_ne,1046,0.067741935
wind_nw,1046,0.1376
wind_we,1046,0.246573427
wind_sw,1046,0.056153846
wind_se,1046,0.038863636
wind_off,1047,0.5414
ror,1047,0.512679387
pv_ea,1047,0.27
pv_ne,1047,0.27
pv_nw,1047,0.23
pv_we,1047,0.2875
pv_sw,1047,0.285
pv_se,1047,0.196666667
wind_ea,1047,0.095625
wind_ne,1047,0.067096774
wind_nw,1047,0.151733333
wind_we,1047,0.265384615
wind_sw,1047,0.061098901
wind_se,1047,0.038181818
wind_off,1048,0.5352
ror,1048,0.512679387
pv_ea,1048,0.17
pv_ne,1048,0.17
pv_nw,1048,0.152
pv_we,1048,0.1875
pv_sw,1048,0.19
pv_se,1048,0.133333333
wind_ea,1048,0.09875
wind_ne,1048,0.071935484
wind_nw,1048,0.152266667
wind_we,1048,0.26027972
wind_sw,1048,0.063736264
wind_se,1048,0.042954545
wind_off,1049,0.6012
ror,1049,0.512679387
pv_ea,1049,0.05
pv_ne,1049,0.05
pv_nw,1049,0.062
pv_we,1049,0.075
pv_sw,1049,0.0825
pv_se,1049,0.053333333
wind_ea,1049,0.1284375
wind_ne,1049,0.095483871
wind_nw,1049,0.1908
wind_we,1049,0.288461538
wind_sw,1049,0.086483516
wind_se,1049,0.056818182
wind_off,1050,0.6905
ror,1050,0.512679387
pv_ea,1050,0.0
pv_ne,1050,0.0
pv_nw,1050,0.008
pv_we,1050,0.01
pv_sw,1050,0.01
pv_se,1050,0.003333333
wind_ea,1050,0.1828125
wind_ne,1050,0.133225806
wind_nw,1050,0.266933333
wind_we,1050,0.353776224
wind_sw,1050,0.134065934
wind_se,1050,0.090454545
wind_off,1051,0.7059
ror,1051,0.512679387
pv_ea,1051,0.0
pv_ne,1051,0.0
pv_nw,1051,0.0
pv_we,1051,0.0
pv_sw,1051,0.0
pv_se,1051,0.0
wind_ea,1051,0.221875
wind_ne,1051,0.163870968
wind_nw,1051,0.291066667
wind_we,1051,0.37048951
wind_sw,1051,0.168791209
wind_se,1051,0.108636364
wind_off,1052,0.6669
ror,1052,0.512679387
pv_ea,1052,0.0
pv_ne,1052,0.0
pv_nw,1052,0.0
pv_we,1052,0.0
pv_sw,1052,0.0
pv_se,1052,0.0
wind_ea,1052,0.2321875
wind_ne,1052,0.185483871
wind_nw,1052,0.278
wind_we,1052,0.373356643
wind_sw,1052,0.185054945
wind_se,1052,0.106363636
wind_off,1053,0.6464
ror,1053,0.512679387
pv_ea,1053,0.0
pv_ne,1053,0.0
pv_nw,1053,0.0
pv_we,1053,0.0
pv_sw,1053,0.0
pv_se,1053,0.0
wind_ea,1053,0.2278125
wind_ne,1053,0.191290323
wind_nw,1053,0.260533333
wind_we,1053,0.369230769
wind_sw,1053,0.185054945
wind_se,1053,0.099772727
wind_off,1054,0.5884
ror,1054,0.512679387
pv_ea,1054,0.0
pv_ne,1054,0.0
pv_nw,1054,0.0
pv_we,1054,0.0
pv_sw,1054,0.0
pv_se,1054,0.0
wind_ea,1054,0.2215625
wind_ne,1054,0.186451613
wind_nw,1054,0.2408
wind_we,1054,0.364545455
wind_sw,1054,0.175934066
wind_se,1054,0.094090909
wind_off,1055,0.513
ror,1055,0.512679387
pv_ea,1055,0.0
pv_ne,1055,0.0
pv_nw,1055,0.0
pv_we,1055,0.0
pv_sw,1055,0.0
pv_se,1055,0.0
wind_ea,1055,0.215
wind_ne,1055,0.17516129
wind_nw,1055,0.221733333
wind_we,1055,0.358671329
wind_sw,1055,0.163626374
wind_se,1055,0.090909091
wind_off,1056,0.4984
ror,1056,0.512679387
pv_ea,1056,0.0
pv_ne,1056,0.0
pv_nw,1056,0.0
pv_we,1056,0.0
pv_sw,1056,0.0
pv_se,1056,0.0
wind_ea,1056,0.205
wind_ne,1056,0.159677419
wind_nw,1056,0.207866667
wind_we,1056,0.354335664
wind_sw,1056,0.155384615
wind_se,1056,0.0875
wind_off,1057,0.4589
ror,1057,0.512679387
pv_ea,1057,0.0
pv_ne,1057,0.0
pv_nw,1057,0.0
pv_we,1057,0.0
pv_sw,1057,0.0
pv_se,1057,0.0
wind_ea,1057,0.191875
wind_ne,1057,0.141612903
wind_nw,1057,0.194533333
wind_we,1057,0.351678322
wind_sw,1057,0.151538462
wind_se,1057,0.088863636
wind_off,1058,0.4656
ror,1058,0.512679387
pv_ea,1058,0.0
pv_ne,1058,0.0
pv_nw,1058,0.0
pv_we,1058,0.0
pv_sw,1058,0.0
pv_se,1058,0.0
wind_ea,1058,0.18125
wind_ne,1058,0.117741935
wind_nw,1058,0.185066667
wind_we,1058,0.352237762
wind_sw,1058,0.143296703
wind_se,1058,0.087045455
wind_off,1059,0.4824
ror,1059,0.512679387
pv_ea,1059,0.0
pv_ne,1059,0.0
pv_nw,1059,0.0
pv_we,1059,0.0
pv_sw,1059,0.0
pv_se,1059,0.0
wind_ea,1059,0.1703125
wind_ne,1059,0.097419355
wind_nw,1059,0.181733333
wind_we,1059,0.341468531
wind_sw,1059,0.136923077
wind_se,1059,0.083181818
wind_off,1060,0.4915
ror,1060,0.512679387
pv_ea,1060,0.0
pv_ne,1060,0.0
pv_nw,1060,0.0
pv_we,1060,0.0
pv_sw,1060,0.0
pv_se,1060,0.0
wind_ea,1060,0.1625
wind_ne,1060,0.088709677
wind_nw,1060,0.180533333
wind_we,1060,0.348181818
wind_sw,1060,0.138021978
wind_se,1060,0.078181818
wind_off,1061,0.5154
ror,1061,0.512679387
pv_ea,1061,0.0
pv_ne,1061,0.0
pv_nw,1061,0.0
pv_we,1061,0.0
pv_sw,1061,0.0
pv_se,1061,0.0
wind_ea,1061,0.1565625
wind_ne,1061,0.083870968
wind_nw,1061,0.182666667
wind_we,1061,0.345594406
wind_sw,1061,0.136593407
wind_se,1061,0.075681818
wind_off,1062,0.5632
ror,1062,0.512679387
pv_ea,1062,0.0
pv_ne,1062,0.0
pv_nw,1062,0.0
pv_we,1062,0.0
pv_sw,1062,0.0
pv_se,1062,0.0
wind_ea,1062,0.1559375
wind_ne,1062,0.082903226
wind_nw,1062,0.1868
wind_we,1062,0.328531469
wind_sw,1062,0.12956044
wind_se,1062,0.076818182
wind_off,1063,0.6488
ror,1063,0.512679387
pv_ea,1063,0.0
pv_ne,1063,0.0
pv_nw,1063,0.0
pv_we,1063,0.0
pv_sw,1063,0.0
pv_se,1063,0.0
wind_ea,1063,0.1584375
wind_ne,1063,0.090967742
wind_nw,1063,0.186133333
wind_we,1063,0.312517483
wind_sw,1063,0.128021978
wind_se,1063,0.080454545
wind_off,1064,0.6928
ror,1064,0.512679387
pv_ea,1064,0.0
pv_ne,1064,0.0
pv_nw,1064,0.0
pv_we,1064,0.0
pv_sw,1064,0.0
pv_se,1064,0.0
wind_ea,1064,0.1590625
wind_ne,1064,0.095483871
wind_nw,1064,0.181866667
wind_we,1064,0.297132867
wind_sw,1064,0.131868132
wind_se,1064,0.085454545
wind_off,1065,0.6677
ror,1065,0.512679387
pv_ea,1065,0.1
pv_ne,1065,0.1
pv_nw,1065,0.04
pv_we,1065,0.0225
pv_sw,1065,0.0275
pv_se,1065,0.02
wind_ea,1065,0.136875
wind_ne,1065,0.088387097
wind_nw,1065,0.151466667
wind_we,1065,0.270769231
wind_sw,1065,0.125164835
wind_se,1065,0.086363636
wind_off,1066,0.6565
ror,1066,0.512679387
pv_ea,1066,0.22
pv_ne,1066,0.22
pv_nw,1066,0.124
pv_we,1066,0.105
pv_sw,1066,0.115
pv_se,1066,0.073333333
wind_ea,1066,0.099375
wind_ne,1066,0.079032258
wind_nw,1066,0.1004
wind_we,1066,0.225314685
wind_sw,1066,0.105384615
wind_se,1066,0.072954545
wind_off,1067,0.6964
ror,1067,0.512679387
pv_ea,1067,0.34
pv_ne,1067,0.34
pv_nw,1067,0.216
pv_we,1067,0.195
pv_sw,1067,0.2025
pv_se,1067,0.13
wind_ea,1067,0.0715625
wind_ne,1067,0.069354839
wind_nw,1067,0.0812
wind_we,1067,0.24013986
wind_sw,1067,0.088901099
wind_se,1067,0.061136364
wind_off,1068,0.6367
ror,1068,0.512679387
pv_ea,1068,0.41
pv_ne,1068,0.41
pv_nw,1068,0.288
pv_we,1068,0.27
pv_sw,1068,0.265
pv_se,1068,0.183333333
wind_ea,1068,0.0615625
wind_ne,1068,0.058709677
wind_nw,1068,0.075733333
wind_we,1068,0.245874126
wind_sw,1068,0.08032967
wind_se,1068,0.054772727
wind_off,1069,0.5528
ror,1069,0.512679387
pv_ea,1069,0.43
pv_ne,1069,0.43
pv_nw,1069,0.31
pv_we,1069,0.2875
pv_sw,1069,0.2825
pv_se,1069,0.206666667
wind_ea,1069,0.05375
wind_ne,1069,0.054193548
wind_nw,1069,0.069333333
wind_we,1069,0.225804196
wind_sw,1069,0.079450549
wind_se,1069,0.049772727
wind_off,1070,0.4815
ror,1070,0.512679387
pv_ea,1070,0.4
pv_ne,1070,0.4
pv_nw,1070,0.288
pv_we,1070,0.2675
pv_sw,1070,0.2725
pv_se,1070,0.213333333
wind_ea,1070,0.04625
wind_ne,1070,0.053225806
wind_nw,1070,0.068
wind_we,1070,0.204265734
wind_sw,1070,0.086153846
wind_se,1070,0.046136364
wind_off,1071,0.4529
ror,1071,0.512679387
pv_ea,1071,0.32
pv_ne,1071,0.32
pv_nw,1071,0.242
pv_we,1071,0.2275
pv_sw,1071,0.245
pv_se,1071,0.196666667
wind_ea,1071,0.044375
wind_ne,1071,0.061612903
wind_nw,1071,0.0748
wind_we,1071,0.191258741
wind_sw,1071,0.099230769
wind_se,1071,0.047272727
wind_off,1072,0.4506
ror,1072,0.512679387
pv_ea,1072,0.19
pv_ne,1072,0.19
pv_nw,1072,0.158
pv_we,1072,0.1475
pv_sw,1072,0.1775
pv_se,1072,0.13
wind_ea,1072,0.043125
wind_ne,1072,0.082580645
wind_nw,1072,0.09
wind_we,1072,0.177902098
wind_sw,1072,0.118901099
wind_se,1072,0.052727273
wind_off,1073,0.3886
ror,1073,0.512679387
pv_ea,1073,0.05
pv_ne,1073,0.05
pv_nw,1073,0.06
pv_we,1073,0.0575
pv_sw,1073,0.0875
pv_se,1073,0.053333333
wind_ea,1073,0.053125
wind_ne,1073,0.122903226
wind_nw,1073,0.129866667
wind_we,1073,0.193356643
wind_sw,1073,0.153296703
wind_se,1073,0.076590909
wind_off,1074,0.3558
ror,1074,0.512679387
pv_ea,1074,0.0
pv_ne,1074,0.0
pv_nw,1074,0.008
pv_we,1074,0.01
pv_sw,1074,0.01
pv_se,1074,0.01
wind_ea,1074,0.0784375
wind_ne,1074,0.15516129
wind_nw,1074,0.1872
wind_we,1074,0.239370629
wind_sw,1074,0.195494505
wind_se,1074,0.1175
wind_off,1075,0.3979
ror,1075,0.512679387
pv_ea,1075,0.0
pv_ne,1075,0.0
pv_nw,1075,0.0
pv_we,1075,0.0
pv_sw,1075,0.0
pv_se,1075,0.0
wind_ea,1075,0.1040625
wind_ne,1075,0.168064516
wind_nw,1075,0.227333333
wind_we,1075,0.263776224
wind_sw,1075,0.215494505
wind_se,1075,0.134545455
wind_off,1076,0.3494
ror,1076,0.512679387
pv_ea,1076,0.0
pv_ne,1076,0.0
pv_nw,1076,0.0
pv_we,1076,0.0
pv_sw,1076,0.0
pv_se,1076,0.0
wind_ea,1076,0.1271875
wind_ne,1076,0.170322581
wind_nw,1076,0.236666667
wind_we,1076,0.265454545
wind_sw,1076,0.205494505
wind_se,1076,0.123181818
wind_off,1077,0.3118
ror,1077,0.512679387
pv_ea,1077,0.0
pv_ne,1077,0.0
pv_nw,1077,0.0
pv_we,1077,0.0
pv_sw,1077,0.0
pv_se,1077,0.0
wind_ea,1077,0.1353125
wind_ne,1077,0.167419355
wind_nw,1077,0.2276
wind_we,1077,0.255594406
wind_sw,1077,0.177142857
wind_se,1077,0.109772727
wind_off,1078,0.2309
ror,1078,0.512679387
pv_ea,1078,0.0
pv_ne,1078,0.0
pv_nw,1078,0.0
pv_we,1078,0.0
pv_sw,1078,0.0
pv_se,1078,0.0
wind_ea,1078,0.1315625
wind_ne,1078,0.169677419
wind_nw,1078,0.2144
wind_we,1078,0.238601399
wind_sw,1078,0.147802198
wind_se,1078,0.104090909
wind_off,1079,0.1472
ror,1079,0.512679387
pv_ea,1079,0.0
pv_ne,1079,0.0
pv_nw,1079,0.0
pv_we,1079,0.0
pv_sw,1079,0.0
pv_se,1079,0.0
wind_ea,1079,0.1178125
wind_ne,1079,0.170322581
wind_nw,1079,0.200933333
wind_we,1079,0.215454545
wind_sw,1079,0.118021978
wind_se,1079,0.098636364
wind_off,1080,0.0986
ror,1080,0.512679387
pv_ea,1080,0.0
pv_ne,1080,0.0
pv_nw,1080,0.0
pv_we,1080,0.0
pv_sw,1080,0.0
pv_se,1080,0.0
wind_ea,1080,0.1034375
wind_ne,1080,0.168709677
wind_nw,1080,0.1932
wind_we,1080,0.188741259
wind_sw,1080,0.089010989
wind_se,1080,0.093636364
wind_off,1081,0.0753
ror,1081,0.512679387
pv_ea,1081,0.0
pv_ne,1081,0.0
pv_nw,1081,0.0
pv_we,1081,0.0
pv_sw,1081,0.0
pv_se,1081,0.0
wind_ea,1081,0.093125
wind_ne,1081,0.169677419
wind_nw,1081,0.193466667
wind_we,1081,0.162587413
wind_sw,1081,0.07032967
wind_se,1081,0.090227273
wind_off,1082,0.0779
ror,1082,0.512679387
pv_ea,1082,0.0
pv_ne,1082,0.0
pv_nw,1082,0.0
pv_we,1082,0.0
pv_sw,1082,0.0
pv_se,1082,0.0
wind_ea,1082,0.0875
wind_ne,1082,0.177096774
wind_nw,1082,0.197333333
wind_we,1082,0.142447552
wind_sw,1082,0.061318681
wind_se,1082,0.088863636
wind_off,1083,0.0605
ror,1083,0.512679387
pv_ea,1083,0.0
pv_ne,1083,0.0
pv_nw,1083,0.0
pv_we,1083,0.0
pv_sw,1083,0.0
pv_se,1083,0.0
wind_ea,1083,0.085
wind_ne,1083,0.177096774
wind_nw,1083,0.1984
wind_we,1083,0.134405594
wind_sw,1083,0.062307692
wind_se,1083,0.086818182
wind_off,1084,0.0399
ror,1084,0.512679387
pv_ea,1084,0.0
pv_ne,1084,0.0
pv_nw,1084,0.0
pv_we,1084,0.0
pv_sw,1084,0.0
pv_se,1084,0.0
wind_ea,1084,0.08625
wind_ne,1084,0.182580645
wind_nw,1084,0.209866667
wind_we,1084,0.134545455
wind_sw,1084,0.065384615
wind_se,1084,0.087045455
wind_off,1085,0.035
ror,1085,0.512679387
pv_ea,1085,0.0
pv_ne,1085,0.0
pv_nw,1085,0.0
pv_we,1085,0.0
pv_sw,1085,0.0
pv_se,1085,0.0
wind_ea,1085,0.0821875
wind_ne,1085,0.18
wind_nw,1085,0.208933333
wind_we,1085,0.125804196
wind_sw,1085,0.073296703
wind_se,1085,0.090227273
wind_off,1086,0.0284
ror,1086,0.512679387
pv_ea,1086,0.0
pv_ne,1086,0.0
pv_nw,1086,0.0
pv_we,1086,0.0
pv_sw,1086,0.0
pv_se,1086,0.0
wind_ea,1086,0.0784375
wind_ne,1086,0.183870968
wind_nw,1086,0.2148
wind_we,1086,0.11979021
wind_sw,1086,0.080549451
wind_se,1086,0.095
wind_off,1087,0.0409
ror,1087,0.512679387
pv_ea,1087,0.0
pv_ne,1087,0.0
pv_nw,1087,0.0
pv_we,1087,0.0
pv_sw,1087,0.0
pv_se,1087,0.0
wind_ea,1087,0.085625
wind_ne,1087,0.193870968
wind_nw,1087,0.225866667
wind_we,1087,0.117412587
wind_sw,1087,0.083626374
wind_se,1087,0.098636364
wind_off,1088,0.0404
ror,1088,0.512679387
pv_ea,1088,0.0
pv_ne,1088,0.0
pv_nw,1088,0.0
pv_we,1088,0.0
pv_sw,1088,0.0
pv_se,1088,0.0
wind_ea,1088,0.10125
wind_ne,1088,0.201612903
wind_nw,1088,0.227866667
wind_we,1088,0.117272727
wind_sw,1088,0.080769231
wind_se,1088,0.100227273
wind_off,1089,0.0418
ror,1089,0.512679387
pv_ea,1089,0.05
pv_ne,1089,0.05
pv_nw,1089,0.024
pv_we,1089,0.0375
pv_sw,1089,0.0325
pv_se,1089,0.04
wind_ea,1089,0.1065625
wind_ne,1089,0.197096774
wind_nw,1089,0.239733333
wind_we,1089,0.114265734
wind_sw,1089,0.08032967
wind_se,1089,0.100454545
wind_off,1090,0.0484
ror,1090,0.512679387
pv_ea,1090,0.14
pv_ne,1090,0.14
pv_nw,1090,0.072
pv_we,1090,0.13
pv_sw,1090,0.09
pv_se,1090,0.116666667
wind_ea,1090,0.109375
wind_ne,1090,0.204193548
wind_nw,1090,0.254933333
wind_we,1090,0.089440559
wind_sw,1090,0.074395604
wind_se,1090,0.102727273
wind_off,1091,0.0488
ror,1091,0.512679387
pv_ea,1091,0.21
pv_ne,1091,0.21
pv_nw,1091,0.126
pv_we,1091,0.215
pv_sw,1091,0.1575
pv_se,1091,0.19
wind_ea,1091,0.134375
wind_ne,1091,0.208064516
wind_nw,1091,0.2652
wind_we,1091,0.090699301
wind_sw,1091,0.066593407
wind_se,1091,0.101590909
wind_off,1092,0.0611
ror,1092,0.512679387
pv_ea,1092,0.26
pv_ne,1092,0.26
pv_nw,1092,0.172
pv_we,1092,0.2775
pv_sw,1092,0.205
pv_se,1092,0.256666667
wind_ea,1092,0.16125
wind_ne,1092,0.224516129
wind_nw,1092,0.262266667
wind_we,1092,0.091748252
wind_sw,1092,0.067912088
wind_se,1092,0.105454545
wind_off,1093,0.1166
ror,1093,0.512679387
pv_ea,1093,0.26
pv_ne,1093,0.26
pv_nw,1093,0.194
pv_we,1093,0.3025
pv_sw,1093,0.2275
pv_se,1093,0.29
wind_ea,1093,0.1884375
wind_ne,1093,0.245483871
wind_nw,1093,0.255066667
wind_we,1093,0.087132867
wind_sw,1093,0.066923077
wind_se,1093,0.1075
wind_off,1094,0.1128
ror,1094,0.512679387
pv_ea,1094,0.25
pv_ne,1094,0.25
pv_nw,1094,0.21
pv_we,1094,0.3025
pv_sw,1094,0.225
pv_se,1094,0.296666667
wind_ea,1094,0.204375
wind_ne,1094,0.258387097
wind_nw,1094,0.246533333
wind_we,1094,0.08958042
wind_sw,1094,0.065054945
wind_se,1094,0.110454545
wind_off,1095,0.1473
ror,1095,0.512679387
pv_ea,1095,0.19
pv_ne,1095,0.19
pv_nw,1095,0.184
pv_we,1095,0.2675
pv_sw,1095,0.19
pv_se,1095,0.266666667
wind_ea,1095,0.1959375
wind_ne,1095,0.246129032
wind_nw,1095,0.2428
wind_we,1095,0.095734266
wind_sw,1095,0.065274725
wind_se,1095,0.113863636
wind_off,1096,0.1987
ror,1096,0.512679387
pv_ea,1096,0.11
pv_ne,1096,0.11
pv_nw,1096,0.114
pv_we,1096,0.1775
pv_sw,1096,0.12
pv_se,1096,0.176666667
wind_ea,1096,0.1990625
wind_ne,1096,0.253548387
wind_nw,1096,0.228
wind_we,1096,0.104265734
wind_sw,1096,0.068791209
wind_se,1096,0.115227273
wind_off,1097,0.2588
ror,1097,0.512679387
pv_ea,1097,0.03
pv_ne,1097,0.03
pv_nw,1097,0.04
pv_we,1097,0.0725
pv_sw,1097,0.0475
pv_se,1097,0.07
wind_ea,1097,0.2471875
wind_ne,1097,0.326451613
wind_nw,1097,0.228933333
wind_we,1097,0.126573427
wind_sw,1097,0.076593407
wind_se,1097,0.123409091
wind_off,1098,0.3283
ror,1098,0.512679387
pv_ea,1098,0.0
pv_ne,1098,0.0
pv_nw,1098,0.006
pv_we,1098,0.01
pv_sw,1098,0.005
pv_se,1098,0.01
wind_ea,1098,0.3175
wind_ne,1098,0.388709677
wind_nw,1098,0.291466667
wind_we,1098,0.18041958
wind_sw,1098,0.093406593
wind_se,1098,0.156818182
wind_off,1099,0.3981
ror,1099,0.512679387
pv_ea,1099,0.0
pv_ne,1099,0.0
pv_nw,1099,0.0
pv_we,1099,0.0
pv_sw,1099,0.0
pv_se,1099,0.0
wind_ea,1099,0.3259375
wind_ne,1099,0.393225806
wind_nw,1099,0.315066667
wind_we,1099,0.217202797
wind_sw,1099,0.107142857
wind_se,1099,0.161818182
wind_off,1100,0.5068
ror,1100,0.512679387
pv_ea,1100,0.0
pv_ne,1100,0.0
pv_nw,1100,0.0
pv_we,1100,0.0
pv_sw,1100,0.0
pv_se,1100,0.0
wind_ea,1100,0.305
wind_ne,1100,0.37483871
wind_nw,1100,0.311866667
wind_we,1100,0.218951049
wind_sw,1100,0.109340659
wind_se,1100,0.138863636
wind_off,1101,0.596
ror,1101,0.512679387
pv_ea,1101,0.0
pv_ne,1101,0.0
pv_nw,1101,0.0
pv_we,1101,0.0
pv_sw,1101,0.0
pv_se,1101,0.0
wind_ea,1101,0.2775
wind_ne,1101,0.345806452
wind_nw,1101,0.300266667
wind_we,1101,0.215034965
wind_sw,1101,0.104175824
wind_se,1101,0.117272727
wind_off,1102,0.6663
ror,1102,0.512679387
pv_ea,1102,0.0
pv_ne,1102,0.0
pv_nw,1102,0.0
pv_we,1102,0.0
pv_sw,1102,0.0
pv_se,1102,0.0
wind_ea,1102,0.2440625
wind_ne,1102,0.323548387
wind_nw,1102,0.2772
wind_we,1102,0.202097902
wind_sw,1102,0.094065934
wind_se,1102,0.095454545
wind_off,1103,0.6152
ror,1103,0.512679387
pv_ea,1103,0.0
pv_ne,1103,0.0
pv_nw,1103,0.0
pv_we,1103,0.0
pv_sw,1103,0.0
pv_se,1103,0.0
wind_ea,1103,0.2215625
wind_ne,1103,0.308064516
wind_nw,1103,0.251733333
wind_we,1103,0.193356643
wind_sw,1103,0.087472527
wind_se,1103,0.080909091
wind_off,1104,0.6534
ror,1104,0.512679387
pv_ea,1104,0.0
pv_ne,1104,0.0
pv_nw,1104,0.0
pv_we,1104,0.0
pv_sw,1104,0.0
pv_se,1104,0.0
wind_ea,1104,0.2059375
wind_ne,1104,0.3
wind_nw,1104,0.2164
wind_we,1104,0.181048951
wind_sw,1104,0.08
wind_se,1104,0.071136364
wind_off,1105,0.6787
ror,1105,0.512679387
pv_ea,1105,0.0
pv_ne,1105,0.0
pv_nw,1105,0.0
pv_we,1105,0.0
pv_sw,1105,0.0
pv_se,1105,0.0
wind_ea,1105,0.19625
wind_ne,1105,0.286774194
wind_nw,1105,0.188533333
wind_we,1105,0.163216783
wind_sw,1105,0.067142857
wind_se,1105,0.065681818
wind_off,1106,0.7426
ror,1106,0.512679387
pv_ea,1106,0.0
pv_ne,1106,0.0
pv_nw,1106,0.0
pv_we,1106,0.0
pv_sw,1106,0.0
pv_se,1106,0.0
wind_ea,1106,0.190625
wind_ne,1106,0.288064516
wind_nw,1106,0.1708
wind_we,1106,0.140629371
wind_sw,1106,0.055164835
wind_se,1106,0.063181818
wind_off,1107,0.7806
ror,1107,0.512679387
pv_ea,1107,0.0
pv_ne,1107,0.0
pv_nw,1107,0.0
pv_we,1107,0.0
pv_sw,1107,0.0
pv_se,1107,0.0
wind_ea,1107,0.1846875
wind_ne,1107,0.289677419
wind_nw,1107,0.160666667
wind_we,1107,0.126223776
wind_sw,1107,0.041978022
wind_se,1107,0.060909091
wind_off,1108,0.7845
ror,1108,0.512679387
pv_ea,1108,0.0
pv_ne,1108,0.0
pv_nw,1108,0.0
pv_we,1108,0.0
pv_sw,1108,0.0
pv_se,1108,0.0
wind_ea,1108,0.1821875
wind_ne,1108,0.288064516
wind_nw,1108,0.15
wind_we,1108,0.115664336
wind_sw,1108,0.029450549
wind_se,1108,0.059318182
wind_off,1109,0.7838
ror,1109,0.512679387
pv_ea,1109,0.0
pv_ne,1109,0.0
pv_nw,1109,0.0
pv_we,1109,0.0
pv_sw,1109,0.0
pv_se,1109,0.0
wind_ea,1109,0.18125
wind_ne,1109,0.291290323
wind_nw,1109,0.156
wind_we,1109,0.11048951
wind_sw,1109,0.024945055
wind_se,1109,0.056590909
wind_off,1110,0.7893
ror,1110,0.512679387
pv_ea,1110,0.0
pv_ne,1110,0.0
pv_nw,1110,0.0
pv_we,1110,0.0
pv_sw,1110,0.0
pv_se,1110,0.0
wind_ea,1110,0.18125
wind_ne,1110,0.302258065
wind_nw,1110,0.170266667
wind_we,1110,0.114055944
